"tree_id","stand_id","plot","tag","species","year","tree_status","dbh","x_coord","y_coord","size_cat"
"AV14000200057","AV14",2,8434,"ABAM",2013,"1",15,12.68,74.74,"regular"
"AV14000200058","AV14",2,8435,"ABAM",2013,"1",10.3,10.86,75.02,"small"
"AV14000200059","AV14",2,8436,"ABAM",2013,"1",13,7.42,75.43,"small"
"AV14000200055","AV14",2,8700,"ABAM",2008,"6",6.8,18.39,71.25,"small"
"AV14000300023","AV14",3,11,"TSHE",2013,"1",17.3,24.09,82.63,"regular"
"AV14000300024","AV14",3,240,"ABAM",2013,"2",7.3,45.43,75.57,"small"
"AV14000300025","AV14",3,360,"TSHE",2013,"2",10.1,24.67,77.44,"small"
"AV14000300026","AV14",3,361,"TSHE",2013,"2",10.6,27.79,79.32,"small"
"AV14000300027","AV14",3,362,"ABAM",2013,"2",15.3,39.63,83.76,"regular"
"AV14000300028","AV14",3,363,"ABAM",2013,"2",11.9,42.02,84.01,"small"
"AV14000300029","AV14",3,364,"ABAM",2013,"2",12.5,45.74,85.87,"small"
"AV14000300030","AV14",3,365,"TSHE",2013,"2",13.6,32.89,92.45,"small"
"AV14000300001","AV14",3,3271,"TSHE",2013,"1",30.3,25.1,97.94,"regular"
"AV14000300002","AV14",3,3272,"ABAM",2013,"1",26.9,26.61,98.78,"regular"
"AV14000300003","AV14",3,3273,"TSHE",2013,"6",18.3,35.2,97.96,"regular"
"AV14000300004","AV14",3,3274,"TSHE",2013,"1",49.4,33.44,96.67,"regular"
"AV14000300005","AV14",3,3275,"TSHE",2013,"3",40.5,35.6,91.88,"regular"
"AV14000300006","AV14",3,3276,"ABAM",2013,"3",64.6,36.45,91.66,"regular"
"AV14000300007","AV14",3,3277,"TSHE",2013,"1",23.3,40.38,91.66,"regular"
"AV14000300008","AV14",3,3278,"ABAM",2013,"1",30.8,48.56,90.2,"regular"
"AV14000300009","AV14",3,3279,"ABAM",1982,"6",21.5,44.65,86.68,"regular"
"AV14000300010","AV14",3,3280,"TSHE",2013,"1",24.1,39.81,88.54,"regular"
"AV14000300011","AV14",3,3281,"TSHE",2013,"1",26,32.04,85.79,"regular"
"AV14000300012","AV14",3,3282,"ABAM",2013,"1",29.5,32.46,85.2,"regular"
"AV14000300013","AV14",3,3283,"TSHE",2013,"1",70,36.75,85.22,"regular"
"AV14000300014","AV14",3,3284,"TSHE",2013,"1",25.6,40.39,78.53,"regular"
"AV14000300015","AV14",3,3285,"ABAM",2013,"6",21.6,40.95,79.55,"regular"
"AV14000300016","AV14",3,3286,"ABAM",2013,"1",29.5,47.58,75.16,"regular"
"AV14000300017","AV14",3,3287,"TSHE",2013,"1",22,40.16,76.46,"regular"
"AV14000300018","AV14",3,3288,"TSHE",2013,"1",19.1,37.98,77.07,"regular"
"AV14000300019","AV14",3,3289,"TSHE",2013,"1",33.1,37,73.54,"regular"
"AV14000300022","AV14",3,3290,"TSHE",2000,"6",15.1,32.05,80.38,"regular"
"AV14000300020","AV14",3,3291,"TSHE",2013,"1",66.6,27.97,75.2,"regular"
"AV14000300021","AV14",3,3292,"ABAM",2013,"1",66.1,26.24,79.97,"regular"
"AV14000400026","AV14",4,12,"ABAM",2013,"1",18.3,23.09,76.23,"regular"
"AV14000400027","AV14",4,14,"TSHE",2013,"1",18.7,36.12,65.31,"regular"
"AV14000400028","AV14",4,15,"ABAM",2013,"1",17.9,35.15,72.47,"regular"
"AV14000400023","AV14",4,103,"TSHE",2013,"1",17.3,31.1,62.93,"regular"
"AV14000400024","AV14",4,104,"TSHE",2013,"1",19.5,37.25,61.02,"regular"
"AV14000400025","AV14",4,105,"ABAM",2013,"1",18.4,31.83,57.08,"regular"
"AV14000400030","AV14",4,236,"TSHE",2013,"2",12,26.43,63.23,"small"
"AV14000400031","AV14",4,237,"ABAM",2013,"2",8,31.67,62.3,"small"
"AV14000400032","AV14",4,238,"ABAM",2013,"2",9.7,31.21,75.66,"small"
"AV14000400033","AV14",4,239,"ABAM",2013,"2",7.5,42.31,73.48,"small"
"AV14000400034","AV14",4,241,"ABAM",2013,"2",6.5,45.08,73.53,"small"
"AV14000400035","AV14",4,242,"ABAM",2013,"2",13.5,45.97,73.82,"small"
"AV14000400036","AV14",4,243,"ABAM",2013,"2",11.8,42.15,74.45,"small"
"AV14000400037","AV14",4,244,"ABAM",2013,"2",11.8,46.18,69.5,"small"
"AV14000400038","AV14",4,245,"ABAM",2013,"2",14.4,44.58,68.26,"small"
"AV14000400039","AV14",4,246,"ABAM",2013,"2",14.2,41.75,66.69,"small"
"AV14000400040","AV14",4,247,"TSHE",2013,"2",9.5,37.73,68.12,"small"
"AV14000400041","AV14",4,248,"TSHE",2013,"2",8.3,33.21,53.48,"small"
"AV14000400042","AV14",4,249,"TSHE",2013,"2",10.1,33.5,57.44,"small"
"AV14000400043","AV14",4,250,"TSHE",2013,"2",15.1,28.37,54.02,"regular"
"AV14000400044","AV14",4,251,"TSHE",2013,"2",16.6,34.03,51.07,"regular"
"AV14000400045","AV14",4,252,"ABAM",2013,"2",8.4,38.66,58.09,"small"
"AV14000400046","AV14",4,253,"ABAM",2013,"2",5.2,42.24,54.3,"small"
"AV14000400047","AV14",4,254,"TSHE",2013,"2",5.4,45.45,55.74,"small"
"AV14000400048","AV14",4,255,"ABAM",2013,"2",5.4,42.75,60.43,"small"
"AV14000400049","AV14",4,256,"TSHE",2013,"2",14.4,45.46,58.39,"regular"
"AV14000400050","AV14",4,257,"TSHE",2013,"2",6.4,45.77,53.3,"small"
"AV14000400051","AV14",4,258,"TSHE",2013,"2",6.4,45.87,53.96,"small"
"AV14000400052","AV14",4,262,"ABAM",2013,"2",5.5,31.74,50.01,"small"
"AV14000400053","AV14",4,292,"ABAM",2013,"2",10.4,38.9,49.58,"small"
"AV14000400001","AV14",4,1802,"ABAM",1995,"6",18.1,36.06,65.86,"regular"
"AV14000400002","AV14",4,1803,"ABAM",1995,"6",62.6,32.69,62.43,"regular"
"AV14000400003","AV14",4,3293,"ABAM",2013,"1",109,29.89,74.49,"regular"
"AV14000400004","AV14",4,3294,"ABAM",1985,"6",75.3,28.8,73.22,"regular"
"AV14000400005","AV14",4,3295,"ABAM",2008,"6",23.1,25.89,68.66,"regular"
"AV14000400006","AV14",4,3296,"ABAM",1995,"6",33.7,27.93,65.99,"regular"
"AV14000400007","AV14",4,3297,"ABAM",2008,"6",52,34.39,65.73,"regular"
"AV14000400008","AV14",4,3298,"ABAM",2013,"1",88.5,42.58,72.76,"regular"
"AV14000400009","AV14",4,3299,"TSHE",2013,"1",196.8,48.38,74.25,"regular"
"AV14000400010","AV14",4,3300,"ABAM",2013,"1",45.5,46.15,64.49,"regular"
"AV14000400011","AV14",4,3301,"TSHE",2013,"1",23.9,44.59,65.77,"regular"
"AV14000400012","AV14",4,3302,"ABAM",2013,"1",93.1,36.88,62.98,"regular"
"AV14000400013","AV14",4,3303,"ABAM",2013,"6",34.8,48.73,61.65,"regular"
"AV14000400014","AV14",4,3304,"TSHE",2013,"1",49.8,44.18,59.8,"regular"
"AV14000400015","AV14",4,3305,"TSHE",2013,"1",27.3,43.14,58.97,"regular"
"AV14000400016","AV14",4,3306,"ABAM",2013,"1",63.9,44.08,52.16,"regular"
"AV14000400017","AV14",4,3307,"ABAM",2008,"6",72.2,35.72,52.34,"regular"
"AV14000400018","AV14",4,3308,"TSHE",2013,"6",18.4,34.76,56.32,"regular"
"AV14000400019","AV14",4,3309,"ABAM",2013,"1",79,31.97,57.76,"regular"
"AV14000400020","AV14",4,3310,"ABAM",2013,"1",30.3,32.22,59.86,"regular"
"AV14000400021","AV14",4,6125,"TSHE",2000,"6",18.8,28.99,66.6,"regular"
"AV14000400022","AV14",4,6126,"TSHE",2013,"1",24.4,31.94,63.73,"regular"
"AV14000500021","AV14",5,337,"TSHE",2013,"2",9.3,51.98,86.3,"small"
"AV14000500022","AV14",5,338,"ABAM",2013,"2",12.5,52.58,84.85,"small"
"AV14000500023","AV14",5,340,"ABAM",2013,"2",12.7,55.02,86.99,"small"
"AV14000500024","AV14",5,341,"TSHE",2013,"2",13.8,51.84,92.23,"small"
"AV14000500025","AV14",5,342,"ABAM",2013,"2",10.2,58.36,84.64,"small"
"AV14000500026","AV14",5,343,"TSHE",2013,"2",11.6,71.9,80.61,"small"
"AV14000500001","AV14",5,3311,"TSHE",2013,"1",20.5,54.3,94.23,"regular"
"AV14000500002","AV14",5,3312,"ABAM",1982,"6",98.7,60.59,97.42,"regular"
"AV14000500003","AV14",5,3313,"TSHE",2013,"1",84,58.67,89.16,"regular"
"AV14000500004","AV14",5,3314,"TSHE",2013,"1",36.5,63.39,95.02,"regular"
"AV14000500005","AV14",5,3315,"TSHE",2000,"6",17.5,65.97,97.75,"regular"
"AV14000500006","AV14",5,3316,"ABAM",2013,"1",95.1,66.71,96.11,"regular"
"AV14000500007","AV14",5,3317,"ABAM",1986,"6",17.8,69.42,98.86,"regular"
"AV14000500008","AV14",5,3318,"ABAM",2000,"6",123.6,74.62,93.66,"regular"
"AV14000500009","AV14",5,3319,"TSHE",2013,"1",56.6,73.2,90.88,"regular"
"AV14000500010","AV14",5,3320,"TSHE",2013,"1",33.1,74.75,88.61,"regular"
"AV14000500011","AV14",5,3321,"TSHE",2013,"1",23.2,65.96,88.4,"regular"
"AV14000500012","AV14",5,3322,"TSHE",2013,"1",25.9,64.44,90.55,"regular"
"AV14000500013","AV14",5,3323,"TSHE",2013,"1",96.1,51.01,85.98,"regular"
"AV14000500014","AV14",5,3324,"ABAM",1995,"6",102.1,56.97,80.74,"regular"
"AV14000500015","AV14",5,3325,"TSHE",2008,"6",18.2,56.72,78.07,"regular"
"AV14000500016","AV14",5,3326,"TSHE",2013,"1",20.5,56.24,76.65,"regular"
"AV14000500017","AV14",5,3327,"TSHE",2013,"1",32.8,59.4,76.43,"regular"
"AV14000500018","AV14",5,3328,"TSHE",2013,"1",67.5,66.09,81.14,"regular"
"AV14000500019","AV14",5,3329,"ABAM",2013,"1",32.3,74.19,82.41,"regular"
"AV14000500027","AV14",5,3339,"ABAM",2013,"2",7.9,54.13,87.58,"small"
"AV14000500020","AV14",5,6128,"TSHE",2013,"1",17,59.46,82.81,"regular"
"AV14000600018","AV14",6,31,"TSHE",2013,"1",17.6,62.25,58.71,"regular"
"AV14000600019","AV14",6,32,"TSHE",2013,"1",17.1,56.71,54.35,"regular"
"AV14000600020","AV14",6,314,"ABAM",2013,"2",5.8,61.1,49.85,"small"
"AV14000600021","AV14",6,324,"TSHE",2013,"2",12.6,61.87,73.23,"small"
"AV14000600022","AV14",6,325,"TSHE",2013,"2",8.6,58.45,70.16,"small"
"AV14000600026","AV14",6,329,"ABAM",2013,"2",8.8,74.96,69.22,"small"
"AV14000600027","AV14",6,353,"ABAM",2013,"2",11.9,53.36,89.6,"small"
"AV14000600028","AV14",6,354,"ABAM",2013,"2",12.7,61.6,59.21,"small"
"AV14000600029","AV14",6,355,"TSHE",2013,"2",14.2,61.17,63.85,"small"
"AV14000600030","AV14",6,356,"TSHE",2013,"2",19.4,47.55,53.71,"regular"
"AV14000600031","AV14",6,357,"TSHE",2013,"2",12.2,47.48,53.54,"small"
"AV14000600033","AV14",6,382,"ABAM",2013,"2",7,77.29,51.93,"small"
"AV14000600034","AV14",6,383,"TSHE",2013,"2",10.7,71.04,54.59,"small"
"AV14000600035","AV14",6,384,"ABAM",2013,"2",9.3,67.91,64.77,"small"
"AV14000600036","AV14",6,385,"TSHE",2013,"2",9.4,55.1,66.35,"small"
"AV14000600037","AV14",6,386,"ABAM",2013,"2",9.4,57.47,65.84,"small"
"AV14000600038","AV14",6,387,"ABAM",2013,"2",9,56.12,63.98,"small"
"AV14000600039","AV14",6,388,"ABAM",2013,"2",6.3,52.73,59.29,"small"
"AV14000600040","AV14",6,389,"TSHE",2013,"2",17.1,58.48,62.22,"small"
"AV14000600041","AV14",6,390,"ABAM",2013,"2",14.8,61.3,56.68,"regular"
"AV14000600042","AV14",6,391,"ABAM",2013,"2",5.8,63.7,51.47,"small"
"AV14000600043","AV14",6,392,"ABAM",2013,"2",10.5,64.83,54.66,"small"
"AV14000600044","AV14",6,393,"TSHE",2013,"2",8.9,66.67,53.16,"small"
"AV14000600045","AV14",6,394,"TSHE",2013,"2",8.2,68.89,53.29,"small"
"AV14000600046","AV14",6,395,"TSHE",2013,"2",15.3,61.84,50.63,"regular"
"AV14000600001","AV14",6,1804,"TSHE",2013,"1",33.6,59.06,68.04,"regular"
"AV14000600002","AV14",6,3330,"ABAM",2013,"1",38.9,74.54,69.29,"regular"
"AV14000600003","AV14",6,3331,"TSHE",2013,"1",22,74.22,65.51,"regular"
"AV14000600004","AV14",6,3332,"TSHE",2013,"6",21.7,64.47,69.17,"regular"
"AV14000600005","AV14",6,3333,"ABAM",2013,"1",105.1,63.75,72.62,"regular"
"AV14000600006","AV14",6,3334,"TSHE",2013,"1",132.9,63.86,64.19,"regular"
"AV14000600007","AV14",6,3335,"ABAM",2013,"6",23.5,61.01,72.35,"regular"
"AV14000600008","AV14",6,3336,"ABAM",2013,"1",20.1,56.18,74.51,"regular"
"AV14000600009","AV14",6,3337,"ABAM",2013,"1",21.7,53.01,71.65,"regular"
"AV14000600010","AV14",6,3338,"TSHE",2013,"1",24.3,59.18,59.58,"regular"
"AV14000600011","AV14",6,3339,"TSHE",2013,"6",120.2,62.4,57.64,"regular"
"AV14000600012","AV14",6,3340,"ABAM",2013,"1",64.8,55.34,57.15,"regular"
"AV14000600013","AV14",6,3341,"TSHE",2013,"1",45.8,68.13,59.35,"regular"
"AV14000600014","AV14",6,3342,"ABAM",2013,"1",74.3,69.72,54.16,"regular"
"AV14000600015","AV14",6,3343,"ABAM",2008,"6",41.5,64.77,51.27,"regular"
"AV14000600016","AV14",6,6129,"TSHE",2013,"1",16.5,55.81,72.27,"regular"
"AV14000700040","AV14",7,72,"ABAM",2013,"1",12.1,74.54,79.97,"small"
"AV14000700041","AV14",7,73,"ABAM",2013,"1",5.2,75.28,80.69,"small"
"AV14000700001","AV14",7,3344,"ABAM",2008,"6",28.3,79.28,96.55,"regular"
"AV14000700002","AV14",7,3345,"ABAM",2013,"6",94.3,80.44,96.81,"regular"
"AV14000700003","AV14",7,3346,"TSHE",2013,"1",50.1,81.69,97.98,"regular"
"AV14000700004","AV14",7,3347,"TSHE",2013,"1",51.3,87.13,95.46,"regular"
"AV14000700005","AV14",7,3348,"TSHE",2013,"6",41,89.68,97.54,"regular"
"AV14000700006","AV14",7,3349,"TSHE",1995,"6",14.6,90.12,95.19,"small"
"AV14000700007","AV14",7,3350,"TSHE",2013,"1",63.1,93.77,98.87,"regular"
"AV14000700008","AV14",7,3351,"TSHE",2008,"6",12.6,94.48,99.58,"small"
"AV14000700009","AV14",7,3353,"TSHE",1995,"6",10.9,81.09,89.28,"small"
"AV14000700010","AV14",7,3354,"TSHE",2013,"1",39,94.74,90.86,"regular"
"AV14000700011","AV14",7,3355,"TSHE",2013,"6",26,89.74,91.63,"regular"
"AV14000700012","AV14",7,3356,"TSHE",2013,"1",50.6,83.39,90.41,"regular"
"AV14000700013","AV14",7,3357,"TSHE",2008,"6",16,82.69,92.19,"regular"
"AV14000700014","AV14",7,3358,"TSHE",2013,"1",51.4,76.38,90.58,"regular"
"AV14000700015","AV14",7,3359,"ABAM",2013,"6",7.9,80.53,88.28,"small"
"AV14000700016","AV14",7,3360,"ABAM",2013,"1",9.1,81.39,87.16,"small"
"AV14000700017","AV14",7,3361,"TSHE",2013,"1",24.3,88.93,88.51,"regular"
"AV14000700018","AV14",7,3362,"TSHE",1995,"6",13,89.98,86.95,"small"
"AV14000700019","AV14",7,3363,"ABAM",2013,"1",82.2,96.55,87.93,"regular"
"AV14000700020","AV14",7,3364,"TSHE",2013,"1",59.8,95.75,86.67,"regular"
"AV14000700021","AV14",7,3365,"ABAM",1990,"6",13,95.39,80.3,"small"
"AV14000700022","AV14",7,3366,"ABAM",2013,"1",82.8,92.51,80.72,"regular"
"AV14000700023","AV14",7,3367,"ABAM",2013,"1",59.9,90.21,82.54,"regular"
"AV14000700024","AV14",7,3368,"ABAM",1990,"6",8.4,88.43,82.97,"small"
"AV14000700025","AV14",7,3369,"TSHE",2013,"1",20.9,90.55,81.07,"regular"
"AV14000700026","AV14",7,3370,"TSHE",2013,"1",21.1,84.95,81.43,"regular"
"AV14000700027","AV14",7,3371,"TSHE",2013,"1",25,82.56,83.05,"regular"
"AV14000700028","AV14",7,3372,"ABAM",2013,"1",11.8,76.21,84.23,"small"
"AV14000700029","AV14",7,3373,"TSHE",2013,"1",13.9,75.76,78.73,"small"
"AV14000700030","AV14",7,3374,"ABAM",1995,"6",7.5,80.26,78.61,"small"
"AV14000700031","AV14",7,3375,"TSHE",1995,"6",7.4,77.46,76.59,"small"
"AV14000700032","AV14",7,3376,"TSHE",2013,"1",24,76.85,75.47,"regular"
"AV14000700034","AV14",7,3378,"ABAM",2013,"1",19,87.96,77.38,"regular"
"AV14000700035","AV14",7,3379,"TSHE",2013,"1",49.8,91.21,76.09,"regular"
"AV14000700036","AV14",7,3380,"TSHE",2013,"1",21.3,99.77,77.7,"regular"
"AV14000700037","AV14",7,3381,"TSHE",2013,"1",15.5,99.96,77.01,"regular"
"AV14000700039","AV14",7,8432,"ABAM",2013,"1",10.8,77.99,84.09,"small"
"AV14000700038","AV14",7,8574,"ABAM",2013,"1",7.1,79.96,86.93,"small"
"AV14000800014","AV14",8,323,"ABAM",2013,"2",5.9,97.16,50.73,"small"
"AV14000800015","AV14",8,330,"ABAM",2013,"2",9.5,85.91,57.33,"small"
"AV14000800016","AV14",8,331,"ABAM",2013,"2",10.3,85.53,57.31,"small"
"AV14000800017","AV14",8,332,"ABAM",2013,"2",6.5,77.43,57.39,"small"
"AV14000800018","AV14",8,333,"ABAM",2013,"2",8,84.17,54.75,"small"
"AV14000800019","AV14",8,334,"ABAM",2013,"2",5.9,85.54,55.02,"small"
"AV14000800020","AV14",8,335,"ABAM",2013,"2",6.3,86.05,53.61,"small"
"AV14000800021","AV14",8,336,"ABAM",2013,"2",14.5,89.48,61.83,"small"
"AV14000800022","AV14",8,344,"ABAM",2013,"2",6.8,98.85,72.4,"small"
"AV14000800023","AV14",8,345,"ABAM",2013,"2",9.1,91.47,60.87,"small"
"AV14000800024","AV14",8,346,"ABAM",2013,"2",11,90.1,56.85,"small"
"AV14000800025","AV14",8,347,"ABAM",2013,"2",11.3,87.76,58.73,"small"
"AV14000800026","AV14",8,348,"ABAM",2013,"2",6,91.33,62,"small"
"AV14000800027","AV14",8,349,"ABAM",2013,"2",9.9,94.39,58.39,"small"
"AV14000800028","AV14",8,350,"ABAM",2013,"2",15.9,96.09,55.12,"regular"
"AV14000800029","AV14",8,351,"ABAM",2013,"2",11,90.25,54.2,"small"
"AV14000800030","AV14",8,352,"ABAM",2013,"2",13,70.93,60.47,"small"
"AV14000800031","AV14",8,379,"ABAM",2013,"2",5.4,97.91,73.63,"small"
"AV14000800032","AV14",8,380,"TSHE",2013,"2",14.1,89.02,72.28,"small"
"AV14000800001","AV14",8,3382,"ABAM",2013,"1",27.4,96.16,74.9,"regular"
"AV14000800002","AV14",8,3383,"ABAM",2000,"6",19.2,94.21,74.9,"regular"
"AV14000800003","AV14",8,3384,"TSHE",2013,"1",82.7,85.52,60.96,"regular"
"AV14000800004","AV14",8,3385,"TSHE",2013,"1",30.8,79.48,67.42,"regular"
"AV14000800005","AV14",8,3386,"TSHE",2013,"1",18.4,79.33,61.35,"regular"
"AV14000800006","AV14",8,3387,"ABAM",2000,"6",143.3,79.69,60.53,"regular"
"AV14000800007","AV14",8,3388,"ABAM",2013,"1",20.5,80.9,56.34,"regular"
"AV14000800008","AV14",8,3389,"TSHE",2013,"1",118.9,79.74,53.85,"regular"
"AV14000800009","AV14",8,3390,"ABAM",2013,"6",105.2,91.35,50.38,"regular"
"AV14000800010","AV14",8,3391,"TSHE",2013,"1",126.4,93.4,60.33,"regular"
"AV14000800011","AV14",8,6130,"ABAM",2013,"1",17,81.35,55.7,"regular"
"AV14000800012","AV14",8,6131,"ABAM",2013,"1",17.9,88.63,52.51,"regular"
"AV14000800013","AV14",8,6132,"ABAM",2013,"1",18.6,93,52.32,"regular"
"AV14000900014","AV14",9,62,"TSHE",2013,"1",16,97.41,47.31,"regular"
"AV14000900015","AV14",9,316,"TSHE",2013,"2",9.1,86.31,35.8,"small"
"AV14000900016","AV14",9,317,"TSHE",2013,"2",9.7,87.11,43.21,"small"
"AV14000900017","AV14",9,318,"TSHE",2013,"2",9.1,87.61,42.73,"small"
"AV14000900018","AV14",9,319,"TSHE",2013,"2",10.3,89.19,42.41,"small"
"AV14000900019","AV14",9,320,"ABAM",2013,"2",8.9,89.33,44.9,"small"
"AV14000900020","AV14",9,321,"ABAM",2013,"2",6,90.59,46.51,"small"
"AV14000900021","AV14",9,322,"TSHE",2013,"2",7.1,93.34,48.32,"small"
"AV14000900001","AV14",9,3392,"ABAM",2013,"1",55,97.3,48.03,"regular"
"AV14000900002","AV14",9,3393,"TSHE",2013,"1",24.3,93.41,48.97,"regular"
"AV14000900003","AV14",9,3394,"ABAM",1995,"6",22.1,87.53,44.16,"regular"
"AV14000900004","AV14",9,3395,"ABAM",2013,"1",30.6,90.3,49.9,"regular"
"AV14000900005","AV14",9,3396,"TSHE",2013,"1",37.1,82.77,44.95,"regular"
"AV14000900006","AV14",9,3397,"ABAM",2013,"1",101.8,77.2,42.41,"regular"
"AV14000900007","AV14",9,3398,"ABAM",2013,"1",86.5,86.51,42.31,"regular"
"AV14000900008","AV14",9,3399,"TSHE",2013,"1",53.8,79.77,37.62,"regular"
"AV14000900009","AV14",9,3400,"TSHE",2013,"1",71.4,88.7,35.6,"regular"
"AV14000900010","AV14",9,3401,"TSHE",2000,"6",104.2,97.46,25.97,"regular"
"AV14000900011","AV14",9,6133,"TSHE",2008,"6",16.5,80.68,46.01,"regular"
"AV14000900013","AV14",9,8480,"TSHE",2013,"1",21.8,91.26,45.73,"regular"
"AV14000900012","AV14",9,8573,"ABAM",2013,"1",21.4,90.48,43.58,"regular"
"AV14001000021","AV14",10,55,"TSHE",2013,"1",20,98.06,10.78,"regular"
"AV14001000020","AV14",10,108,"TSHE",2013,"1",18.8,96.95,1.98,"regular"
"AV14001000022","AV14",10,276,"ABAM",2013,"2",7.5,89.86,10.62,"small"
"AV14001000023","AV14",10,280,"TSHE",2013,"2",10.8,91.11,11.58,"small"
"AV14001000024","AV14",10,281,"ABAM",2013,"2",10,95.8,16.15,"small"
"AV14001000025","AV14",10,282,"ABAM",2013,"2",9.1,97.19,19.19,"small"
"AV14001000026","AV14",10,283,"ABAM",2013,"2",12.3,99.43,19.8,"small"
"AV14001000027","AV14",10,284,"ABAM",2013,"2",5.9,100.55,20.13,"small"
"AV14001000028","AV14",10,293,"ABAM",2013,"2",10.7,88.93,5.94,"small"
"AV14001000029","AV14",10,294,"TSHE",2013,"2",8.3,97.65,8.23,"small"
"AV14001000030","AV14",10,295,"TSHE",2013,"2",8.1,82.32,17.27,"small"
"AV14001000031","AV14",10,296,"TSHE",2013,"2",7.8,98.74,8.87,"small"
"AV14001000032","AV14",10,297,"ABAM",2013,"2",8.7,93.54,9.35,"small"
"AV14001000033","AV14",10,299,"ABAM",2013,"2",14.1,93.45,7.05,"small"
"AV14001000035","AV14",10,396,"ABAM",2013,"2",14.2,77.52,22.81,"small"
"AV14001000036","AV14",10,397,"TSHE",2013,"2",6.1,97.49,8.29,"small"
"AV14001000037","AV14",10,398,"ABAM",2013,"2",10.8,90.33,17.1,"small"
"AV14001000038","AV14",10,399,"TSHE",2013,"2",8.1,84.17,22.03,"small"
"AV14001000001","AV14",10,3402,"ABAM",1990,"6",50,100.25,17.96,"regular"
"AV14001000002","AV14",10,3403,"ABAM",1990,"6",62.9,100.81,19.33,"regular"
"AV14001000003","AV14",10,3404,"ABAM",2013,"1",89.2,96.61,8.9,"regular"
"AV14001000004","AV14",10,3405,"ABAM",2013,"1",67.5,99.98,6.09,"regular"
"AV14001000005","AV14",10,3406,"ABAM",2013,"6",61.2,87.26,14.61,"regular"
"AV14001000006","AV14",10,3407,"ABAM",2013,"1",45.5,78.12,18,"regular"
"AV14001000007","AV14",10,3408,"ABAM",2013,"1",35.4,75.96,22.3,"regular"
"AV14001000008","AV14",10,3409,"ABAM",2013,"1",27.5,92.29,6.88,"regular"
"AV14001000009","AV14",10,3410,"ABAM",2008,"6",85,91.75,6.23,"regular"
"AV14001000010","AV14",10,3411,"TSHE",2013,"1",23.6,96.66,5.99,"regular"
"AV14001000011","AV14",10,3412,"TSHE",2013,"1",30.8,99.95,0.84,"regular"
"AV14001000012","AV14",10,3413,"ABAM",2013,"1",81.4,97.84,1.55,"regular"
"AV14001000013","AV14",10,3414,"TSHE",2013,"1",28.3,94.74,3.66,"regular"
"AV14001000014","AV14",10,3415,"ABAM",2013,"1",30.9,91.78,4.29,"regular"
"AV14001000015","AV14",10,3416,"ABAM",2013,"1",83.3,91.69,2.52,"regular"
"AV14001000016","AV14",10,3417,"ABAM",2013,"1",58.4,86.7,3.45,"regular"
"AV14001000017","AV14",10,6134,"TSHE",2013,"1",29.9,91.73,10.56,"regular"
"AV14001000018","AV14",10,6135,"TSHE",2013,"1",26.6,98.18,4.93,"regular"
"AV14001000019","AV14",10,8479,"ABAM",2013,"1",19.5,87.54,6.3,"regular"
"AV14001100016","AV14",11,106,"ABAM",2013,"1",17.6,60.39,34.01,"regular"
"AV14001100017","AV14",11,107,"ABAM",2013,"1",16.8,48.22,44.49,"regular"
"AV14001100018","AV14",11,277,"TSHE",2013,"2",10.1,56.36,35.2,"small"
"AV14001100019","AV14",11,278,"TSHE",2013,"2",13,53,37.64,"small"
"AV14001100020","AV14",11,279,"ABAM",2013,"2",14.7,53.38,40.87,"regular"
"AV14001100021","AV14",11,298,"TSHE",2013,"2",9.7,53.41,41.07,"small"
"AV14001100022","AV14",11,300,"TSHE",2013,"2",7.7,51.29,43.13,"small"
"AV14001100023","AV14",11,301,"TSHE",2013,"2",6,48.74,45.83,"small"
"AV14001100024","AV14",11,302,"TSHE",2013,"2",8.4,52.01,47.37,"small"
"AV14001100025","AV14",11,303,"ABAM",2013,"2",8.7,57.06,39.13,"small"
"AV14001100026","AV14",11,304,"ABAM",2013,"2",12.1,54.12,46.27,"small"
"AV14001100027","AV14",11,305,"ABAM",2013,"2",6.7,54.14,43.35,"small"
"AV14001100028","AV14",11,306,"ABAM",2013,"2",7.7,56.82,43.2,"small"
"AV14001100029","AV14",11,307,"ABAM",2013,"2",13.6,58.44,44.86,"small"
"AV14001100030","AV14",11,308,"ABAM",2013,"2",12.4,64.26,32.44,"small"
"AV14001100031","AV14",11,309,"ABAM",2013,"2",6.4,59.53,46.14,"small"
"AV14001100032","AV14",11,310,"ABAM",2013,"2",7.5,60.49,47.06,"small"
"AV14001100033","AV14",11,311,"ABAM",2013,"2",7.2,61.77,44.61,"small"
"AV14001100034","AV14",11,312,"ABAM",2013,"2",5.5,64.64,46.12,"small"
"AV14001100035","AV14",11,313,"TSHE",2013,"2",6.4,67.19,45.41,"small"
"AV14001100036","AV14",11,315,"TSHE",2013,"2",8.1,70.73,47.72,"small"
"AV14001100001","AV14",11,3418,"ABAM",2008,"6",97.8,70.83,44.52,"regular"
"AV14001100002","AV14",11,3419,"TSHE",2013,"1",63.3,66.77,44.93,"regular"
"AV14001100003","AV14",11,3420,"TSHE",2013,"1",96.8,63.4,45.11,"regular"
"AV14001100004","AV14",11,3421,"ABAM",2013,"6",80.1,54.98,45.09,"regular"
"AV14001100005","AV14",11,3422,"ABAM",2013,"1",51.8,53.24,45.8,"regular"
"AV14001100006","AV14",11,3423,"ABAM",2013,"1",99.9,51.62,38.6,"regular"
